CMDLINE /home/shuki/anaconda3/envs/torch/bin/python3.8 triplets_gui.py
MEM 6234.820312 1616578644.7964
MEM 6234.820312 1616578644.8967
MEM 6234.820312 1616578644.9969
MEM 6234.820312 1616578645.0972
MEM 6245.648438 1616578645.1975
MEM 6296.953125 1616578645.2977
MEM 6296.953125 1616578645.3980
MEM 6296.953125 1616578645.4983
MEM 6296.953125 1616578645.5985
MEM 6296.953125 1616578645.6988
MEM 6296.953125 1616578645.7991
MEM 6296.953125 1616578645.8993
MEM 6296.953125 1616578645.9996
MEM 6358.828125 1616578646.0998
MEM 6358.828125 1616578646.2001
MEM 6358.828125 1616578646.3003
MEM 6358.828125 1616578646.4006
MEM 6358.828125 1616578646.5009
MEM 6358.828125 1616578646.6011
MEM 6399.820312 1616578646.7014
MEM 6420.703125 1616578646.8017
MEM 6420.703125 1616578646.9019
MEM 6420.703125 1616578647.0022
MEM 6420.703125 1616578647.1024
MEM 6420.703125 1616578647.2027
MEM 6420.703125 1616578647.3030
MEM 6420.703125 1616578647.4032
MEM 6482.835938 1616578647.5035
MEM 6482.835938 1616578647.6038
MEM 6482.835938 1616578647.7040
MEM 6482.835938 1616578647.8043
MEM 6482.835938 1616578647.9045
MEM 6482.835938 1616578648.0048
MEM 6482.835938 1616578648.1050
MEM 6544.710938 1616578648.2053
MEM 6544.710938 1616578648.3056
MEM 6544.710938 1616578648.4058
MEM 6544.710938 1616578648.5061
MEM 6544.710938 1616578648.6063
MEM 6544.710938 1616578648.7066
MEM 6606.843750 1616578648.8068
MEM 6606.843750 1616578648.9070
MEM 6606.843750 1616578649.0073
MEM 6606.843750 1616578649.1076
MEM 6606.843750 1616578649.2078
MEM 6606.843750 1616578649.3081
MEM 6606.843750 1616578649.4084
MEM 6668.718750 1616578649.5087
MEM 6668.718750 1616578649.6089
MEM 6668.718750 1616578649.7092
MEM 6668.718750 1616578649.8094
MEM 6730.851562 1616578649.9097
MEM 6730.851562 1616578650.0099
MEM 6730.851562 1616578650.1102
MEM 6730.851562 1616578650.2104
MEM 5580.675781 1616578650.3107
MEM 5086.667969 1616578650.4113
MEM 5086.667969 1616578650.5116
MEM 5086.667969 1616578650.6122
MEM 5086.667969 1616578650.7128
MEM 5086.667969 1616578650.8134
MEM 5086.667969 1616578650.9140
MEM 5086.667969 1616578651.0145
MEM 5086.667969 1616578651.1151
MEM 5086.667969 1616578651.2157
MEM 5086.667969 1616578651.3163
MEM 5086.667969 1616578651.4168
MEM 5086.667969 1616578651.5174
MEM 5086.667969 1616578651.6180
MEM 5086.667969 1616578651.7186
MEM 5086.667969 1616578651.8192
MEM 5086.667969 1616578651.9198
MEM 5086.667969 1616578652.0200
MEM 5086.667969 1616578652.1203
MEM 5086.667969 1616578652.2209
MEM 5086.667969 1616578652.3215
MEM 5086.667969 1616578652.4220
MEM 5086.667969 1616578652.5226
MEM 5086.667969 1616578652.6232
MEM 5086.667969 1616578652.7238
MEM 5086.667969 1616578652.8244
MEM 5086.667969 1616578652.9250
MEM 5086.667969 1616578653.0255
MEM 5086.667969 1616578653.1261
MEM 5086.667969 1616578653.2267
MEM 5086.667969 1616578653.3273
MEM 5086.667969 1616578653.4278
MEM 5086.667969 1616578653.5283
MEM 5086.667969 1616578653.6289
MEM 5086.667969 1616578653.7295
MEM 5086.667969 1616578653.8301
MEM 5086.667969 1616578653.9306
MEM 5086.667969 1616578654.0309
MEM 5086.667969 1616578654.1312
MEM 5086.667969 1616578654.2315
MEM 5086.667969 1616578654.3317
MEM 5086.667969 1616578654.4319
MEM 5086.667969 1616578654.5326
MEM 5086.667969 1616578654.6332
MEM 5086.667969 1616578654.7337
MEM 5086.667969 1616578654.8343
MEM 5086.667969 1616578654.9349
MEM 5086.667969 1616578655.0355
MEM 5086.667969 1616578655.1360
MEM 5086.667969 1616578655.2364
MEM 5086.667969 1616578655.3369
MEM 5086.667969 1616578655.4375
MEM 5086.667969 1616578655.5380
MEM 5086.667969 1616578655.6386
MEM 5086.667969 1616578655.7391
MEM 5086.667969 1616578655.8397
MEM 5086.667969 1616578655.9402
MEM 5086.667969 1616578656.0408
MEM 5086.667969 1616578656.1414
MEM 5086.667969 1616578656.2419
MEM 5086.667969 1616578656.3423
MEM 5086.667969 1616578656.4425
MEM 5086.667969 1616578656.5427
MEM 5086.667969 1616578656.6430
MEM 5086.667969 1616578656.7434
MEM 5086.667969 1616578656.8436
MEM 5086.667969 1616578656.9439
MEM 5086.667969 1616578657.0441
MEM 5086.667969 1616578657.1444
MEM 5086.667969 1616578657.2446
MEM 5111.929688 1616578657.3448
MEM 5142.351562 1616578657.4451
MEM 5171.484375 1616578657.5453
MEM 5201.906250 1616578657.6456
MEM 5231.554688 1616578657.7458
MEM 5259.656250 1616578657.8461
MEM 5358.914062 1616578657.9464
MEM 5358.914062 1616578658.0466
MEM 5358.914062 1616578658.1469
MEM 5458.945312 1616578658.2471
MEM 5458.945312 1616578658.3473
MEM 5458.945312 1616578658.4476
MEM 5458.945312 1616578658.5478
MEM 5458.945312 1616578658.6481
MEM 5458.945312 1616578658.7483
MEM 5458.945312 1616578658.8486
MEM 5458.945312 1616578658.9489
MEM 5458.945312 1616578659.0491
MEM 5458.945312 1616578659.1494
MEM 5458.945312 1616578659.2496
MEM 5458.945312 1616578659.3499
MEM 5558.976562 1616578659.4501
MEM 5558.976562 1616578659.5504
MEM 5558.976562 1616578659.6507
MEM 5558.976562 1616578659.7510
MEM 5558.976562 1616578659.8512
MEM 5558.976562 1616578659.9515
MEM 5558.976562 1616578660.0517
MEM 5558.976562 1616578660.1520
MEM 5558.976562 1616578660.2522
MEM 5558.976562 1616578660.3525
MEM 5659.007812 1616578660.4527
MEM 5659.007812 1616578660.5530
MEM 5659.007812 1616578660.6533
MEM 5659.007812 1616578660.7535
MEM 5659.007812 1616578660.8538
MEM 5659.007812 1616578660.9540
MEM 5659.007812 1616578661.0543
MEM 5761.101562 1616578661.1546
MEM 5761.101562 1616578661.2548
MEM 5761.101562 1616578661.3550
MEM 5761.101562 1616578661.4553
MEM 5761.101562 1616578661.5556
MEM 5761.101562 1616578661.6558
MEM 5842.054688 1616578661.7561
MEM 5865.000000 1616578661.8564
MEM 5865.000000 1616578661.9566
MEM 5865.000000 1616578662.0569
MEM 5865.000000 1616578662.1571
MEM 5865.000000 1616578662.2574
MEM 5865.000000 1616578662.3576
MEM 5888.203125 1616578662.4579
MEM 5938.511719 1616578662.5582
MEM 6008.875000 1616578662.6584
MEM 6048.277344 1616578662.7586
MEM 6075.074219 1616578662.8589
MEM 6151.070312 1616578662.9591
MEM 6195.656250 1616578663.0594
MEM 6196.941406 1616578663.1596
MEM 6201.062500 1616578663.2599
MEM 6201.062500 1616578663.3601
MEM 6201.062500 1616578663.4603
MEM 6242.300781 1616578663.5606
MEM 6318.839844 1616578663.6608
MEM 6402.593750 1616578663.7611
MEM 6486.582031 1616578663.8613
MEM 6516.980469 1616578663.9616
MEM 6522.128906 1616578664.0618
MEM 5944.605469 1616578664.1621
MEM 5944.605469 1616578664.2624
MEM 5987.386719 1616578664.3626
MEM 6056.449219 1616578664.4629
MEM 6132.984375 1616578664.5630
MEM 6208.234375 1616578664.6633
MEM 6251.253906 1616578664.7635
MEM 6251.253906 1616578664.8638
MEM 6335.316406 1616578664.9640
MEM 6430.660156 1616578665.0642
MEM 6462.097656 1616578665.1645
MEM 6550.738281 1616578665.2647
MEM 6040.390625 1616578665.3649
MEM 6030.718750 1616578665.4652
MEM 6030.718750 1616578665.5654
MEM 6030.718750 1616578665.6657
MEM 6032.781250 1616578665.7659
MEM 6032.781250 1616578665.8661
MEM 6032.781250 1616578665.9664
MEM 6032.781250 1616578666.0667
MEM 6032.781250 1616578666.1669
MEM 6032.781250 1616578666.2672
MEM 6032.781250 1616578666.3674
MEM 6094.656250 1616578666.4677
MEM 6094.656250 1616578666.5679
MEM 6094.656250 1616578666.6682
MEM 6096.718750 1616578666.7684
MEM 6096.718750 1616578666.8687
MEM 6096.718750 1616578666.9689
MEM 6096.718750 1616578667.0692
MEM 6096.718750 1616578667.1694
MEM 6124.820312 1616578667.2697
MEM 6124.820312 1616578667.3700
MEM 6129.464844 1616578667.4702
MEM 6144.921875 1616578667.5705
MEM 6144.921875 1616578667.6707
MEM 6144.921875 1616578667.7710
MEM 6144.921875 1616578667.8713
MEM 6144.921875 1616578667.9715
MEM 6187.195312 1616578668.0718
MEM 6187.453125 1616578668.1720
MEM 6270.953125 1616578668.2722
MEM 6270.953125 1616578668.3724
MEM 6270.953125 1616578668.4727
MEM 6270.953125 1616578668.5729
MEM 6270.953125 1616578668.6732
MEM 6270.953125 1616578668.7734
MEM 6347.250000 1616578668.8737
MEM 6354.722656 1616578668.9739
MEM 6440.281250 1616578669.0742
MEM 6522.757812 1616578669.1744
MEM 6589.230469 1616578669.2747
MEM 6693.613281 1616578669.3749
MEM 6701.835938 1616578669.4752
MEM 6124.433594 1616578669.5754
MEM 6124.433594 1616578669.6760
MEM 6124.433594 1616578669.7765
MEM 6124.433594 1616578669.8772
MEM 6124.433594 1616578669.9777
MEM 6124.433594 1616578670.0783
MEM 6124.433594 1616578670.1789
MEM 6124.433594 1616578670.2795
MEM 6124.433594 1616578670.3800
MEM 6124.433594 1616578670.4806
MEM 6124.433594 1616578670.5812
MEM 6124.433594 1616578670.6818
MEM 6124.433594 1616578670.7823
MEM 6124.433594 1616578670.8830
MEM 6124.433594 1616578670.9835
MEM 6124.433594 1616578671.0841
MEM 6124.433594 1616578671.1847
MEM 6124.433594 1616578671.2853
MEM 6124.433594 1616578671.3858
MEM 6124.433594 1616578671.4864
MEM 6124.433594 1616578671.5871
MEM 6124.433594 1616578671.6873
MEM 6124.433594 1616578671.7876
MEM 6124.433594 1616578671.8880
MEM 6124.433594 1616578671.9888
MEM 6124.433594 1616578672.0891
MEM 6124.433594 1616578672.1894
MEM 6124.433594 1616578672.2898
MEM 6124.433594 1616578672.3903
MEM 6124.433594 1616578672.4906
MEM 6124.433594 1616578672.5909
MEM 6124.433594 1616578672.6911
MEM 6124.433594 1616578672.7913
MEM 6124.433594 1616578672.8916
MEM 6124.433594 1616578672.9918
MEM 6124.433594 1616578673.0922
MEM 6124.433594 1616578673.1925
MEM 6124.433594 1616578673.2928
MEM 6124.433594 1616578673.3930
MEM 6124.433594 1616578673.4933
MEM 6124.433594 1616578673.5935
MEM 6124.433594 1616578673.6938
MEM 6124.433594 1616578673.7940
MEM 6124.433594 1616578673.8943
MEM 6124.433594 1616578673.9946
MEM 6124.433594 1616578674.0949
MEM 6124.433594 1616578674.1953
MEM 6124.433594 1616578674.2955
MEM 6124.433594 1616578674.3958
MEM 6124.433594 1616578674.4963
MEM 6124.433594 1616578674.5966
MEM 6124.433594 1616578674.6968
MEM 6124.433594 1616578674.7970
MEM 6124.433594 1616578674.8973
MEM 6124.433594 1616578674.9978
MEM 6124.433594 1616578675.0981
MEM 6124.433594 1616578675.1986
MEM 6124.433594 1616578675.2990
MEM 6124.433594 1616578675.3993
MEM 6124.433594 1616578675.4997
MEM 6124.433594 1616578675.6000
MEM 6124.433594 1616578675.7005
MEM 6124.433594 1616578675.8011
MEM 6124.433594 1616578675.9013
MEM 6124.433594 1616578676.0016
MEM 6124.433594 1616578676.1018
MEM 6124.433594 1616578676.2021
MEM 6124.433594 1616578676.3023
MEM 6124.433594 1616578676.4026
MEM 6124.433594 1616578676.5029
MEM 6124.433594 1616578676.6031
MEM 6124.433594 1616578676.7033
MEM 6124.433594 1616578676.8036
MEM 6124.433594 1616578676.9038
MEM 6124.433594 1616578677.0041
MEM 6124.433594 1616578677.1043
MEM 6124.433594 1616578677.2046
MEM 6124.433594 1616578677.3049
MEM 6124.433594 1616578677.4052
MEM 6124.433594 1616578677.5054
MEM 6124.433594 1616578677.6057
MEM 6124.433594 1616578677.7059
MEM 6189.914062 1616578677.8063
MEM 6224.460938 1616578677.9065
MEM 6224.460938 1616578678.0068
MEM 6224.460938 1616578678.1071
MEM 6224.460938 1616578678.2073
MEM 6228.328125 1616578678.3076
MEM 6228.328125 1616578678.4078
MEM 6228.328125 1616578678.5081
MEM 6228.328125 1616578678.6083
MEM 6228.328125 1616578678.7086
MEM 6228.328125 1616578678.8089
MEM 6228.328125 1616578678.9091
MEM 6228.328125 1616578679.0094
MEM 6228.328125 1616578679.1097
MEM 6328.359375 1616578679.2100
MEM 6328.359375 1616578679.3102
MEM 6328.359375 1616578679.4105
MEM 6332.484375 1616578679.5107
MEM 6332.484375 1616578679.6110
MEM 6332.484375 1616578679.7113
MEM 6332.484375 1616578679.8115
MEM 6332.484375 1616578679.9118
MEM 6332.484375 1616578680.0120
MEM 6332.484375 1616578680.1124
MEM 6432.257812 1616578680.2126
MEM 6432.257812 1616578680.3129
MEM 6432.257812 1616578680.4132
MEM 6434.320312 1616578680.5134
MEM 6434.320312 1616578680.6137
MEM 6434.320312 1616578680.7140
MEM 6434.320312 1616578680.8142
MEM 6434.320312 1616578680.9145
MEM 6434.320312 1616578681.0148
MEM 6434.320312 1616578681.1151
MEM 6512.437500 1616578681.2153
MEM 6534.351562 1616578681.3156
MEM 6537.187500 1616578681.4159
MEM 6538.476562 1616578681.5162
MEM 6538.476562 1616578681.6164
MEM 6538.476562 1616578681.7167
MEM 6538.476562 1616578681.8169
MEM 6538.476562 1616578681.9172
MEM 6538.476562 1616578682.0175
MEM 6538.476562 1616578682.1177
MEM 6538.476562 1616578682.2180
MEM 6538.476562 1616578682.3182
MEM 6638.250000 1616578682.4185
MEM 6638.250000 1616578682.5188
MEM 6638.250000 1616578682.6191
MEM 6642.375000 1616578682.7193
MEM 6642.375000 1616578682.8196
MEM 6642.375000 1616578682.9198
MEM 6642.375000 1616578683.0201
MEM 6642.375000 1616578683.1204
MEM 6742.406250 1616578683.2206
MEM 6742.406250 1616578683.3209
MEM 6742.406250 1616578683.4212
MEM 6744.468750 1616578683.5214
MEM 6744.468750 1616578683.6217
MEM 6744.468750 1616578683.7219
MEM 6762.437500 1616578683.8230
MEM 6855.488281 1616578683.9233
MEM 6929.191406 1616578684.0235
MEM 6966.289062 1616578684.1238
MEM 6966.289062 1616578684.2240
MEM 7010.355469 1616578684.3243
MEM 7100.050781 1616578684.4245
MEM 7145.406250 1616578684.5248
MEM 7145.406250 1616578684.6250
MEM 7145.406250 1616578684.7253
MEM 7145.660156 1616578684.8255
MEM 7218.335938 1616578684.9257
MEM 7315.484375 1616578685.0260
MEM 7371.390625 1616578685.1263
MEM 6794.023438 1616578685.2266
MEM 6794.015625 1616578685.3269
MEM 6794.015625 1616578685.4271
MEM 6861.511719 1616578685.5274
MEM 6975.382812 1616578685.6276
MEM 7082.980469 1616578685.7279
MEM 7126.781250 1616578685.8281
MEM 7126.781250 1616578685.9283
MEM 7126.781250 1616578686.0285
MEM 7126.781250 1616578686.1288
MEM 7155.394531 1616578686.2290
MEM 7204.097656 1616578686.3293
MEM 7304.082031 1616578686.4295
MEM 7355.375000 1616578686.5298
MEM 7399.953125 1616578686.6301
MEM 6822.359375 1616578686.7303
MEM 6822.359375 1616578686.8306
MEM 6831.632812 1616578686.9309
MEM 6963.152344 1616578687.0311
MEM 6963.152344 1616578687.1314
MEM 7053.253906 1616578687.2316
MEM 7150.835938 1616578687.3318
MEM 7198.550781 1616578687.4321
MEM 7241.035156 1616578687.5323
MEM 7241.035156 1616578687.6325
MEM 7309.566406 1616578687.7328
MEM 7309.566406 1616578687.8331
MEM 7310.593750 1616578687.9333
MEM 7394.636719 1616578688.0336
MEM 7425.312500 1616578688.1339
MEM 6696.203125 1616578688.2341
MEM 6696.207031 1616578688.3344
MEM 6696.207031 1616578688.4350
MEM 6696.207031 1616578688.5356
MEM 6696.207031 1616578688.6362
MEM 6696.207031 1616578688.7368
MEM 6696.207031 1616578688.8374
MEM 6696.207031 1616578688.9380
MEM 6696.207031 1616578689.0386
MEM 6696.207031 1616578689.1393
MEM 6696.207031 1616578689.2399
MEM 6696.207031 1616578689.3401
MEM 6696.207031 1616578689.4407
MEM 6696.207031 1616578689.5414
MEM 6696.207031 1616578689.6420
MEM 6696.207031 1616578689.7426
MEM 6696.207031 1616578689.8432
MEM 6696.207031 1616578689.9438
MEM 6696.207031 1616578690.0444
MEM 6696.207031 1616578690.1450
MEM 6696.207031 1616578690.2453
MEM 6696.207031 1616578690.3460
MEM 6696.207031 1616578690.4465
MEM 6696.207031 1616578690.5468
MEM 6696.207031 1616578690.6470
MEM 6696.207031 1616578690.7476
MEM 6696.207031 1616578690.8481
MEM 6696.207031 1616578690.9485
MEM 6696.207031 1616578691.0488
MEM 6696.207031 1616578691.1492
MEM 6696.207031 1616578691.2496
MEM 6696.207031 1616578691.3502
MEM 6696.207031 1616578691.4507
MEM 6696.207031 1616578691.5510
MEM 6696.207031 1616578691.6512
MEM 6696.207031 1616578691.7515
MEM 6696.207031 1616578691.8517
MEM 6696.207031 1616578691.9520
MEM 6696.207031 1616578692.0522
MEM 6696.207031 1616578692.1525
MEM 6696.207031 1616578692.2527
MEM 6696.207031 1616578692.3531
MEM 6761.945312 1616578692.4534
MEM 6767.359375 1616578692.5536
MEM 6767.359375 1616578692.6539
MEM 6767.359375 1616578692.7542
MEM 6767.359375 1616578692.8544
MEM 6767.359375 1616578692.9546
MEM 6769.421875 1616578693.0550
MEM 6769.421875 1616578693.1552
MEM 6769.421875 1616578693.2555
MEM 6769.421875 1616578693.3557
MEM 6769.421875 1616578693.4560
MEM 6769.421875 1616578693.5562
MEM 6869.453125 1616578693.6565
MEM 6869.453125 1616578693.7568
MEM 6869.453125 1616578693.8570
MEM 6923.269531 1616578693.9573
MEM 6998.253906 1616578694.0575
MEM 6998.253906 1616578694.1578
MEM 7047.472656 1616578694.2580
MEM 7136.617188 1616578694.3583
MEM 7229.363281 1616578694.4585
MEM 7346.785156 1616578694.5588
MEM 7391.042969 1616578694.6590
MEM 7422.406250 1616578694.7592
MEM 7537.082031 1616578694.8595
MEM 7537.082031 1616578694.9597
MEM 7537.082031 1616578695.0600
MEM 7537.082031 1616578695.1602
MEM 7539.144531 1616578695.2605
MEM 7539.144531 1616578695.3608
MEM 7539.144531 1616578695.4611
MEM 7539.144531 1616578695.5613
MEM 7591.222656 1616578695.6616
MEM 7601.019531 1616578695.7619
MEM 7603.082031 1616578695.8621
MEM 7603.082031 1616578695.9624
MEM 7603.082031 1616578696.0626
MEM 7665.214844 1616578696.1630
MEM 7665.214844 1616578696.2633
MEM 7665.214844 1616578696.3635
MEM 7667.019531 1616578696.4638
MEM 7667.019531 1616578696.5641
MEM 7667.019531 1616578696.6643
MEM 7683.777344 1616578696.7646
MEM 7729.152344 1616578696.8649
MEM 7731.214844 1616578696.9651
MEM 7731.214844 1616578697.0654
MEM 7731.214844 1616578697.1656
MEM 7731.214844 1616578697.2659
MEM 7793.089844 1616578697.3662
MEM 7795.152344 1616578697.4665
MEM 7795.152344 1616578697.5667
MEM 7796.183594 1616578697.6670
MEM 7857.027344 1616578697.7673
MEM 7857.027344 1616578697.8676
MEM 7857.027344 1616578697.9678
MEM 7859.089844 1616578698.0681
MEM 7859.089844 1616578698.1683
MEM 7921.222656 1616578698.2686
MEM 7921.222656 1616578698.3689
MEM 7923.027344 1616578698.4691
MEM 7923.027344 1616578698.5694
MEM 7923.027344 1616578698.6697
MEM 7985.160156 1616578698.7699
MEM 7986.707031 1616578698.8702
MEM 7987.222656 1616578698.9704
MEM 7987.222656 1616578699.0707
MEM 8049.097656 1616578699.1710
MEM 8051.160156 1616578699.2713
MEM 8051.160156 1616578699.3715
MEM 8051.160156 1616578699.4718
MEM 8093.441406 1616578699.5721
MEM 6693.328125 1616578699.6724
MEM 6698.996094 1616578699.7726
MEM 6700.800781 1616578699.8729
MEM 6800.832031 1616578699.9731
MEM 6800.832031 1616578700.0734
MEM 6800.832031 1616578700.1737
MEM 6804.957031 1616578700.2739
MEM 6804.957031 1616578700.3742
MEM 6804.957031 1616578700.4744
MEM 6895.113281 1616578700.5747
MEM 6996.136719 1616578700.6750
MEM 7044.593750 1616578700.7752
MEM 7120.371094 1616578700.8755
MEM 7172.406250 1616578700.9757
MEM 7249.371094 1616578701.0760
MEM 7372.644531 1616578701.1762
MEM 7456.371094 1616578701.2765
MEM 7511.214844 1616578701.3767
MEM 7511.191406 1616578701.4769
MEM 7513.253906 1616578701.5772
MEM 7513.238281 1616578701.6775
MEM 7513.238281 1616578701.7777
MEM 7575.109375 1616578701.8780
MEM 7575.109375 1616578701.9782
MEM 7575.097656 1616578702.0785
MEM 7577.160156 1616578702.1788
MEM 7577.132812 1616578702.2791
MEM 7577.132812 1616578702.3793
MEM 7582.289062 1616578702.4795
MEM 7639.226562 1616578702.5798
MEM 7641.031250 1616578702.6801
MEM 7641.031250 1616578702.7804
MEM 7641.031250 1616578702.8806
MEM 7641.031250 1616578702.9808
MEM 7644.125000 1616578703.0811
MEM 7703.164062 1616578703.1814
MEM 7705.218750 1616578703.2816
MEM 7705.191406 1616578703.3819
MEM 7705.191406 1616578703.4822
MEM 7767.058594 1616578703.5824
MEM 7767.058594 1616578703.6827
MEM 7769.121094 1616578703.7830
MEM 7769.101562 1616578703.8832
MEM 7769.101562 1616578703.9835
MEM 7769.101562 1616578704.0837
MEM 7830.964844 1616578704.1840
MEM 7833.027344 1616578704.2843
MEM 7833.027344 1616578704.3845
MEM 7887.164062 1616578704.4848
MEM 7894.890625 1616578704.5851
MEM 7896.949219 1616578704.6853
MEM 7896.949219 1616578704.7856
MEM 7896.949219 1616578704.8858
MEM 7959.078125 1616578704.9861
MEM 7959.078125 1616578705.0864
MEM 7960.882812 1616578705.1866
MEM 7960.878906 1616578705.2869
MEM 7960.878906 1616578705.3872
MEM 7988.980469 1616578705.4875
MEM 8023.011719 1616578705.5877
MEM 8023.011719 1616578705.6880
MEM 8025.074219 1616578705.7883
MEM 8025.074219 1616578705.8885
MEM 8025.074219 1616578705.9888
MEM 8025.074219 1616578706.0890
MEM 8086.949219 1616578706.1893
MEM 8086.949219 1616578706.2895
MEM 8086.949219 1616578706.3898
MEM 8088.988281 1616578706.4901
MEM 8088.988281 1616578706.5903
MEM 7935.777344 1616578706.6906
MEM 6692.152344 1616578706.7909
MEM 6725.664062 1616578706.8910
MEM 6729.777344 1616578706.9913
MEM 6770.769531 1616578707.0916
MEM 6831.613281 1616578707.1919
MEM 6831.613281 1616578707.2922
MEM 6843.214844 1616578707.3924
MEM 6928.132812 1616578707.4927
MEM 6928.132812 1616578707.5929
MEM 6928.386719 1616578707.6932
MEM 6980.894531 1616578707.7934
MEM 7022.625000 1616578707.8937
MEM 7022.625000 1616578707.9939
MEM 7022.625000 1616578708.0941
